Epoch,Training loss,Test loss,Test acc
398,0.0473,0.0426,0.9868
399,0.0468,0.0431,0.9857
400,0.0435,0.0436,0.9862
401,0.0479,0.0422,0.9863
402,0.0426,0.0427,0.9856
403,0.045,0.0428,0.9864
404,0.0445,0.0426,0.9864
405,0.0425,0.042,0.9864
406,0.0436,0.0426,0.9856
407,0.0407,0.0428,0.9866
408,0.0394,0.0415,0.986
409,0.0395,0.0415,0.9862
410,0.0371,0.041,0.9865
411,0.0421,0.0422,0.9873
412,0.0415,0.0411,0.9865
413,0.0367,0.0413,0.9865
414,0.0388,0.0413,0.9866
415,0.0446,0.0415,0.9871
416,0.0466,0.0409,0.987
417,0.0384,0.0413,0.9863
418,0.0399,0.0408,0.9873
419,0.0401,0.0409,0.9864
420,0.0457,0.0413,0.987
421,0.0461,0.0412,0.9865
422,0.041,0.0403,0.9868
423,0.0429,0.0403,0.9867
424,0.036,0.0409,0.9866
425,0.0467,0.0427,0.9853
426,0.037,0.0401,0.9871
427,0.0407,0.0408,0.9865
428,0.0424,0.0396,0.987
429,0.0365,0.0399,0.9868
430,0.0382,0.0398,0.9865
431,0.0387,0.0398,0.9866
432,0.0428,0.0401,0.9864
433,0.0398,0.0404,0.9862
434,0.04,0.0411,0.9861
435,0.0421,0.0396,0.9871
436,0.0408,0.04,0.9863
437,0.0383,0.0402,0.9872
438,0.0392,0.0403,0.9866
439,0.0402,0.0395,0.9867
440,0.0423,0.0395,0.9869
441,0.0408,0.0391,0.9873
442,0.0354,0.0394,0.9873
443,0.037,0.0387,0.9877
444,0.0404,0.0402,0.9871
445,0.0397,0.0387,0.9871
446,0.0434,0.039,0.987
447,0.0344,0.0383,0.9877
448,0.04,0.0402,0.9866
449,0.0352,0.0388,0.9875
450,0.0429,0.039,0.9869
451,0.0338,0.0383,0.9879
452,0.0298,0.0383,0.9873
453,0.0384,0.0387,0.9872
454,0.0321,0.0382,0.9871
455,0.0382,0.0377,0.9879
456,0.0443,0.0401,0.9873
457,0.0364,0.038,0.9879
458,0.0332,0.0375,0.9875
459,0.0407,0.0386,0.9875
460,0.0407,0.0401,0.9871
461,0.0398,0.0397,0.987
462,0.0376,0.0396,0.9866
463,0.0414,0.04,0.9869
464,0.0425,0.0377,0.9871
465,0.0365,0.0374,0.9879
466,0.037,0.0374,0.9879
467,0.0336,0.0375,0.9875
468,0.0387,0.0377,0.9876
469,0.0365,0.038,0.9872
470,0.0358,0.0369,0.9881
471,0.0323,0.0366,0.9875
472,0.0394,0.0366,0.988
473,0.0359,0.0367,0.9876
474,0.0329,0.0381,0.9884
475,0.0398,0.0364,0.9881
476,0.0358,0.0379,0.988
477,0.0341,0.0378,0.9881
478,0.0383,0.0387,0.9869
479,0.0327,0.0366,0.9884
480,0.0378,0.0371,0.9876
481,0.0374,0.0365,0.9885
482,0.0316,0.0366,0.9887
483,0.036,0.0376,0.9873
484,0.0329,0.0368,0.9883
485,0.0414,0.038,0.9871
486,0.0337,0.0373,0.9882
487,0.0377,0.0374,0.9882
488,0.0334,0.0365,0.9883
489,0.0349,0.0383,0.9875
490,0.0383,0.0379,0.9876
491,0.0405,0.04,0.9868
492,0.0415,0.0387,0.9873
493,0.0347,0.0381,0.9881
494,0.0363,0.0372,0.9878
495,0.0357,0.0376,0.9869
496,0.0398,0.0369,0.9879
497,0.0331,0.0362,0.9882
498,0.0347,0.0363,0.9878
499,0.0395,0.0358,0.9886
500,0.0333,0.0359,0.9881
501,0.029,0.0363,0.9879
502,0.0313,0.0364,0.9883
503,0.0283,0.0359,0.9885
504,0.0369,0.0369,0.9877
505,0.0362,0.0356,0.9884
506,0.0303,0.0364,0.9885
507,0.0254,0.0358,0.9887
508,0.03,0.0359,0.9878
509,0.0328,0.0355,0.9885
510,0.0311,0.0352,0.9887
511,0.0328,0.0362,0.9873
512,0.0341,0.0352,0.9888
513,0.0294,0.0357,0.9882
514,0.0377,0.0376,0.987
515,0.0321,0.0381,0.9882
516,0.0352,0.0369,0.9877
517,0.0341,0.0359,0.9891
518,0.0282,0.0362,0.9877
519,0.035,0.0351,0.989
520,0.0267,0.0356,0.9876
521,0.0367,0.0351,0.9882
522,0.0354,0.036,0.988
523,0.0342,0.0355,0.9883
524,0.0356,0.0356,0.9884
525,0.0348,0.034,0.9891
526,0.0298,0.0355,0.9883
527,0.0331,0.0342,0.9891
528,0.0388,0.0364,0.9886
529,0.0434,0.0355,0.989
530,0.0317,0.0351,0.9888
531,0.0329,0.0355,0.9887
532,0.0363,0.0361,0.9881
533,0.0304,0.0348,0.9884
