Epoch,Training loss,Test loss,Test acc
760,0.0081,0.0275,0.9915
761,0.0093,0.0278,0.9915
762,0.0086,0.0272,0.9918
763,0.009,0.0273,0.9918
764,0.0074,0.0276,0.9921
765,0.0074,0.0268,0.9919
766,0.0067,0.0268,0.9919
767,0.0092,0.0272,0.9912
768,0.0081,0.0265,0.9919
769,0.0077,0.0269,0.9917
770,0.0082,0.0271,0.9917
771,0.0088,0.0271,0.9917
772,0.0084,0.0268,0.9914
773,0.0069,0.027,0.992
774,0.0081,0.0269,0.9922
775,0.0086,0.0274,0.9911
776,0.0074,0.0269,0.9916
777,0.0089,0.0268,0.9917
778,0.0083,0.0269,0.9916
779,0.0093,0.0272,0.9915
780,0.0066,0.0268,0.9914
781,0.0058,0.0269,0.9917
782,0.0087,0.027,0.9913
783,0.0061,0.0269,0.9916
784,0.0063,0.0265,0.9918
785,0.0081,0.0268,0.9918
786,0.0068,0.0267,0.992
787,0.0076,0.0265,0.9921
788,0.0088,0.0271,0.9918
789,0.0077,0.0271,0.9917
790,0.0061,0.027,0.9919
791,0.0079,0.0275,0.9918
792,0.0079,0.0271,0.9916
793,0.0062,0.0267,0.9921
794,0.0058,0.0271,0.9923
795,0.006,0.0271,0.9924
796,0.008,0.027,0.992
797,0.0095,0.027,0.9921
798,0.0065,0.0265,0.9923
799,0.0053,0.0268,0.9919
800,0.0064,0.0264,0.9919
801,0.006,0.0263,0.9922
802,0.0064,0.0263,0.9925
803,0.0056,0.0266,0.9918
804,0.0069,0.0264,0.992
805,0.0056,0.0261,0.9919
806,0.0058,0.0267,0.9918
807,0.0072,0.0269,0.9913
808,0.0073,0.0268,0.9916
809,0.0079,0.0269,0.9916
810,0.005,0.0271,0.9915
811,0.0075,0.0275,0.9911
812,0.0067,0.0265,0.9917
813,0.005,0.0263,0.992
814,0.0079,0.0265,0.9919
815,0.0077,0.0262,0.992
816,0.0056,0.0264,0.992
817,0.0067,0.0262,0.9916
818,0.0059,0.0259,0.992
819,0.0063,0.0256,0.9918
820,0.0073,0.0258,0.9921
821,0.0066,0.0258,0.992
822,0.0054,0.0265,0.9917
823,0.0068,0.026,0.992
824,0.0062,0.026,0.9921
825,0.0063,0.0261,0.9918
826,0.0069,0.0264,0.9912
827,0.0062,0.0266,0.992
828,0.0053,0.0266,0.992
829,0.0071,0.0262,0.9917
830,0.006,0.0259,0.9918
831,0.0056,0.0262,0.9918
832,0.0048,0.0261,0.9921
833,0.0065,0.0263,0.9921
834,0.0053,0.0258,0.9922
